X,Y,Numerical Solution (in K)
0,0,100
0,0.01,100
0,0.02,100
0,0.03,100
0,0.04,100
0,0.05,100
0,0.06,100
0,0.07,100
0,0.08,100
0,0.09,100
0,0.1,100
0,0.11,100
0,0.12,100
0,0.13,100
0,0.14,100
0,0.15,100
0,0.16,100
0,0.17,100
0,0.18,100
0,0.19,100
0,0.2,100
0,0.21,100
0,0.22,100
0,0.23,100
0,0.24,100
0,0.25,100
0,0.26,100
0,0.27,100
0,0.28,100
0,0.29,100
0,0.3,100
0,0.31,100
0,0.32,100
0,0.33,100
0,0.34,100
0,0.35,100
0,0.36,100
0,0.37,100
0,0.38,100
0,0.39,100
0,0.4,100
0,0.41,100
0,0.42,100
0,0.43,100
0,0.44,100
0,0.45,100
0,0.46,100
0,0.47,100
0,0.48,100
0,0.49,100
0,0.5,100
0,0.51,100
0,0.52,100
0,0.53,100
0,0.54,100
0,0.55,100
0,0.56,100
0,0.57,100
0,0.58,100
0,0.59,100
0,0.6,100
0,0.61,100
0,0.62,100
0,0.63,100
0,0.64,100
0,0.65,100
0,0.66,100
0,0.67,100
0,0.68,100
0,0.69,100
0,0.7,100
0,0.71,100
0,0.72,100
0,0.73,100
0,0.74,100
0,0.75,100
0,0.76,100
0,0.77,100
0,0.78,100
0,0.79,100
0,0.8,100
0,0.81,100
0,0.82,100
0,0.83,100
0,0.84,100
0,0.85,100
0,0.86,100
0,0.87,100
0,0.88,100
0,0.89,100
0,0.9,100
0,0.91,100
0,0.92,100
0,0.93,100
0,0.94,100
0,0.95,100
0,0.96,100
0,0.97,100
0,0.98,100
0,0.99,100
0,1,100
0.01,0,100
0.01,0.01,99.9998
0.01,0.02,99.9995
0.01,0.03,99.9993
0.01,0.04,99.9991
0.01,0.05,99.9989
0.01,0.06,99.9987
0.01,0.07,99.9984
0.01,0.08,99.9982
0.01,0.09,99.998
0.01,0.1,99.9978
0.01,0.11,99.9976
0.01,0.12,99.9974
0.01,0.13,99.9972
0.01,0.14,99.997
0.01,0.15,99.9968
0.01,0.16,99.9966
0.01,0.17,99.9965
0.01,0.18,99.9963
0.01,0.19,99.9961
0.01,0.2,99.996
0.01,0.21,99.9958
0.01,0.22,99.9956
0.01,0.23,99.9955
0.01,0.24,99.9953
0.01,0.25,99.9952
0.01,0.26,99.9951
0.01,0.27,99.9949
0.01,0.28,99.9948
0.01,0.29,99.9947
0.01,0.3,99.9946
0.01,0.31,99.9945
0.01,0.32,99.9944
0.01,0.33,99.9943
0.01,0.34,99.9942
0.01,0.35,99.9941
0.01,0.36,99.994
0.01,0.37,99.994
0.01,0.38,99.9939
0.01,0.39,99.9939
0.01,0.4,99.9938
0.01,0.41,99.9938
0.01,0.42,99.9937
0.01,0.43,99.9937
0.01,0.44,99.9937
0.01,0.45,99.9937
0.01,0.46,99.9937
0.01,0.47,99.9937
0.01,0.48,99.9937
0.01,0.49,99.9937
0.01,0.5,99.9937
0.01,0.51,99.9937
0.01,0.52,99.9937
0.01,0.53,99.9938
0.01,0.54,99.9938
0.01,0.55,99.9938
0.01,0.56,99.9939
0.01,0.57,99.994
0.01,0.58,99.994
0.01,0.59,99.9941
0.01,0.6,99.9942
0.01,0.61,99.9942
0.01,0.62,99.9943
0.01,0.63,99.9944
0.01,0.64,99.9945
0.01,0.65,99.9946
0.01,0.66,99.9947
0.01,0.67,99.9948
0.01,0.68,99.9949
0.01,0.69,99.9951
0.01,0.7,99.9952
0.01,0.71,99.9953
0.01,0.72,99.9954
0.01,0.73,99.9956
0.01,0.74,99.9957
0.01,0.75,99.9959
0.01,0.76,99.996
0.01,0.77,99.9961
0.01,0.78,99.9963
0.01,0.79,99.9965
0.01,0.8,99.9966
0.01,0.81,99.9968
0.01,0.82,99.9969
0.01,0.83,99.9971
0.01,0.84,99.9973
0.01,0.85,99.9974
0.01,0.86,99.9976
0.01,0.87,99.9978
0.01,0.88,99.9979
0.01,0.89,99.9981
0.01,0.9,99.9983
0.01,0.91,99.9984
0.01,0.92,99.9986
0.01,0.93,99.9988
0.01,0.94,99.999
0.01,0.95,99.9991
0.01,0.96,99.9993
0.01,0.97,99.9995
0.01,0.98,99.9997
0.01,0.99,99.9998
0.01,1,100
0.02,0,100
0.02,0.01,99.9995
0.02,0.02,99.9991
0.02,0.03,99.9986
0.02,0.04,99.9982
0.02,0.05,99.9978
0.02,0.06,99.9973
0.02,0.07,99.9969
0.02,0.08,99.9965
0.02,0.09,99.9961
0.02,0.1,99.9956
0.02,0.11,99.9952
0.02,0.12,99.9948
0.02,0.13,99.9944
0.02,0.14,99.9941
0.02,0.15,99.9937
0.02,0.16,99.9933
0.02,0.17,99.993
0.02,0.18,99.9926
0.02,0.19,99.9923
0.02,0.2,99.9919
0.02,0.21,99.9916
0.02,0.22,99.9913
0.02,0.23,99.991
0.02,0.24,99.9907
0.02,0.25,99.9904
0.02,0.26,99.9902
0.02,0.27,99.9899
0.02,0.28,99.9897
0.02,0.29,99.9894
0.02,0.3,99.9892
0.02,0.31,99.989
0.02,0.32,99.9888
0.02,0.33,99.9886
0.02,0.34,99.9884
0.02,0.35,99.9883
0.02,0.36,99.9881
0.02,0.37,99.988
0.02,0.38,99.9879
0.02,0.39,99.9878
0.02,0.4,99.9877
0.02,0.41,99.9876
0.02,0.42,99.9875
0.02,0.43,99.9875
0.02,0.44,99.9874
0.02,0.45,99.9874
0.02,0.46,99.9874
0.02,0.47,99.9873
0.02,0.48,99.9874
0.02,0.49,99.9874
0.02,0.5,99.9874
0.02,0.51,99.9874
0.02,0.52,99.9875
0.02,0.53,99.9876
0.02,0.54,99.9876
0.02,0.55,99.9877
0.02,0.56,99.9878
0.02,0.57,99.988
0.02,0.58,99.9881
0.02,0.59,99.9882
0.02,0.6,99.9884
0.02,0.61,99.9885
0.02,0.62,99.9887
0.02,0.63,99.9889
0.02,0.64,99.9891
0.02,0.65,99.9893
0.02,0.66,99.9895
0.02,0.67,99.9897
0.02,0.68,99.9899
0.02,0.69,99.9902
0.02,0.7,99.9904
0.02,0.71,99.9907
0.02,0.72,99.9909
0.02,0.73,99.9912
0.02,0.74,99.9915
0.02,0.75,99.9917
0.02,0.76,99.992
0.02,0.77,99.9923
0.02,0.78,99.9926
0.02,0.79,99.9929
0.02,0.8,99.9932
0.02,0.81,99.9936
0.02,0.82,99.9939
0.02,0.83,99.9942
0.02,0.84,99.9945
0.02,0.85,99.9949
0.02,0.86,99.9952
0.02,0.87,99.9955
0.02,0.88,99.9959
0.02,0.89,99.9962
0.02,0.9,99.9966
0.02,0.91,99.9969
0.02,0.92,99.9973
0.02,0.93,99.9976
0.02,0.94,99.9979
0.02,0.95,99.9983
0.02,0.96,99.9986
0.02,0.97,99.999
0.02,0.98,99.9993
0.02,0.99,99.9997
0.02,1,100
0.03,0,100
0.03,0.01,99.9993
0.03,0.02,99.9986
0.03,0.03,99.998
0.03,0.04,99.9973
0.03,0.05,99.9967
0.03,0.06,99.996
0.03,0.07,99.9954
0.03,0.08,99.9947
0.03,0.09,99.9941
0.03,0.1,99.9935
0.03,0.11,99.9929
0.03,0.12,99.9923
0.03,0.13,99.9917
0.03,0.14,99.9911
0.03,0.15,99.9906
0.03,0.16,99.99
0.03,0.17,99.9895
0.03,0.18,99.989
0.03,0.19,99.9884
0.03,0.2,99.9879
0.03,0.21,99.9875
0.03,0.22,99.987
0.03,0.23,99.9866
0.03,0.24,99.9861
0.03,0.25,99.9857
0.03,0.26,99.9853
0.03,0.27,99.9849
0.03,0.28,99.9845
0.03,0.29,99.9842
0.03,0.3,99.9839
0.03,0.31,99.9836
0.03,0.32,99.9833
0.03,0.33,99.983
0.03,0.34,99.9827
0.03,0.35,99.9825
0.03,0.36,99.9823
0.03,0.37,99.9821
0.03,0.38,99.9819
0.03,0.39,99.9817
0.03,0.4,99.9816
0.03,0.41,99.9814
0.03,0.42,99.9813
0.03,0.43,99.9812
0.03,0.44,99.9812
0.03,0.45,99.9811
0.03,0.46,99.9811
0.03,0.47,99.9811
0.03,0.48,99.9811
0.03,0.49,99.9811
0.03,0.5,99.9812
0.03,0.51,99.9812
0.03,0.52,99.9813
0.03,0.53,99.9814
0.03,0.54,99.9815
0.03,0.55,99.9817
0.03,0.56,99.9818
0.03,0.57,99.982
0.03,0.58,99.9822
0.03,0.59,99.9824
0.03,0.6,99.9826
0.03,0.61,99.9829
0.03,0.62,99.9831
0.03,0.63,99.9834
0.03,0.64,99.9837
0.03,0.65,99.984
0.03,0.66,99.9843
0.03,0.67,99.9846
0.03,0.68,99.9849
0.03,0.69,99.9853
0.03,0.7,99.9857
0.03,0.71,99.986
0.03,0.72,99.9864
0.03,0.73,99.9868
0.03,0.74,99.9872
0.03,0.75,99.9877
0.03,0.76,99.9881
0.03,0.77,99.9885
0.03,0.78,99.989
0.03,0.79,99.9894
0.03,0.8,99.9899
0.03,0.81,99.9904
0.03,0.82,99.9909
0.03,0.83,99.9913
0.03,0.84,99.9918
0.03,0.85,99.9923
0.03,0.86,99.9928
0.03,0.87,99.9933
0.03,0.88,99.9938
0.03,0.89,99.9944
0.03,0.9,99.9949
0.03,0.91,99.9954
0.03,0.92,99.9959
0.03,0.93,99.9964
0.03,0.94,99.9969
0.03,0.95,99.9974
0.03,0.96,99.998
0.03,0.97,99.9985
0.03,0.98,99.999
0.03,0.99,99.9995
0.03,1,100
0.04,0,100
0.04,0.01,99.9991
0.04,0.02,99.9982
0.04,0.03,99.9973
0.04,0.04,99.9964
0.04,0.05,99.9956
0.04,0.06,99.9947
0.04,0.07,99.9938
0.04,0.08,99.993
0.04,0.09,99.9922
0.04,0.1,99.9914
0.04,0.11,99.9905
0.04,0.12,99.9898
0.04,0.13,99.989
0.04,0.14,99.9882
0.04,0.15,99.9875
0.04,0.16,99.9867
0.04,0.17,99.986
0.04,0.18,99.9853
0.04,0.19,99.9846
0.04,0.2,99.984
0.04,0.21,99.9834
0.04,0.22,99.9827
0.04,0.23,99.9821
0.04,0.24,99.9816
0.04,0.25,99.981
0.04,0.26,99.9805
0.04,0.27,99.98
0.04,0.28,99.9795
0.04,0.29,99.979
0.04,0.3,99.9786
0.04,0.31,99.9782
0.04,0.32,99.9778
0.04,0.33,99.9774
0.04,0.34,99.9771
0.04,0.35,99.9767
0.04,0.36,99.9764
0.04,0.37,99.9762
0.04,0.38,99.9759
0.04,0.39,99.9757
0.04,0.4,99.9755
0.04,0.41,99.9754
0.04,0.42,99.9752
0.04,0.43,99.9751
0.04,0.44,99.975
0.04,0.45,99.9749
0.04,0.46,99.9749
0.04,0.47,99.9749
0.04,0.48,99.9749
0.04,0.49,99.9749
0.04,0.5,99.975
0.04,0.51,99.9751
0.04,0.52,99.9752
0.04,0.53,99.9753
0.04,0.54,99.9755
0.04,0.55,99.9757
0.04,0.56,99.9759
0.04,0.57,99.9761
0.04,0.58,99.9764
0.04,0.59,99.9766
0.04,0.6,99.9769
0.04,0.61,99.9772
0.04,0.62,99.9776
0.04,0.63,99.9779
0.04,0.64,99.9783
0.04,0.65,99.9787
0.04,0.66,99.9791
0.04,0.67,99.9796
0.04,0.68,99.98
0.04,0.69,99.9805
0.04,0.7,99.981
0.04,0.71,99.9815
0.04,0.72,99.982
0.04,0.73,99.9825
0.04,0.74,99.9831
0.04,0.75,99.9836
0.04,0.76,99.9842
0.04,0.77,99.9848
0.04,0.78,99.9854
0.04,0.79,99.986
0.04,0.8,99.9866
0.04,0.81,99.9872
0.04,0.82,99.9879
0.04,0.83,99.9885
0.04,0.84,99.9892
0.04,0.85,99.9898
0.04,0.86,99.9905
0.04,0.87,99.9912
0.04,0.88,99.9918
0.04,0.89,99.9925
0.04,0.9,99.9932
0.04,0.91,99.9939
0.04,0.92,99.9945
0.04,0.93,99.9952
0.04,0.94,99.9959
0.04,0.95,99.9966
0.04,0.96,99.9973
0.04,0.97,99.998
0.04,0.98,99.9987
0.04,0.99,99.9993
0.04,1,100
0.05,0,100
0.05,0.01,99.9989
0.05,0.02,99.9978
0.05,0.03,99.9967
0.05,0.04,99.9956
0.05,0.05,99.9945
0.05,0.06,99.9934
0.05,0.07,99.9923
0.05,0.08,99.9913
0.05,0.09,99.9903
0.05,0.1,99.9892
0.05,0.11,99.9882
0.05,0.12,99.9872
0.05,0.13,99.9863
0.05,0.14,99.9853
0.05,0.15,99.9844
0.05,0.16,99.9835
0.05,0.17,99.9826
0.05,0.18,99.9817
0.05,0.19,99.9809
0.05,0.2,99.9801
0.05,0.21,99.9793
0.05,0.22,99.9785
0.05,0.23,99.9778
0.05,0.24,99.9771
0.05,0.25,99.9764
0.05,0.26,99.9757
0.05,0.27,99.9751
0.05,0.28,99.9745
0.05,0.29,99.9739
0.05,0.3,99.9733
0.05,0.31,99.9728
0.05,0.32,99.9723
0.05,0.33,99.9719
0.05,0.34,99.9714
0.05,0.35,99.971
0.05,0.36,99.9707
0.05,0.37,99.9703
0.05,0.38,99.97
0.05,0.39,99.9698
0.05,0.4,99.9695
0.05,0.41,99.9693
0.05,0.42,99.9692
0.05,0.43,99.969
0.05,0.44,99.9689
0.05,0.45,99.9688
0.05,0.46,99.9688
0.05,0.47,99.9688
0.05,0.48,99.9688
0.05,0.49,99.9688
0.05,0.5,99.9689
0.05,0.51,99.969
0.05,0.52,99.9691
0.05,0.53,99.9693
0.05,0.54,99.9695
0.05,0.55,99.9697
0.05,0.56,99.97
0.05,0.57,99.9703
0.05,0.58,99.9706
0.05,0.59,99.9709
0.05,0.6,99.9713
0.05,0.61,99.9717
0.05,0.62,99.9721
0.05,0.63,99.9725
0.05,0.64,99.973
0.05,0.65,99.9735
0.05,0.66,99.974
0.05,0.67,99.9746
0.05,0.68,99.9751
0.05,0.69,99.9757
0.05,0.7,99.9763
0.05,0.71,99.9769
0.05,0.72,99.9776
0.05,0.73,99.9782
0.05,0.74,99.9789
0.05,0.75,99.9796
0.05,0.76,99.9803
0.05,0.77,99.9811
0.05,0.78,99.9818
0.05,0.79,99.9826
0.05,0.8,99.9833
0.05,0.81,99.9841
0.05,0.82,99.9849
0.05,0.83,99.9857
0.05,0.84,99.9865
0.05,0.85,99.9873
0.05,0.86,99.9882
0.05,0.87,99.989
0.05,0.88,99.9898
0.05,0.89,99.9907
0.05,0.9,99.9915
0.05,0.91,99.9924
0.05,0.92,99.9932
0.05,0.93,99.9941
0.05,0.94,99.9949
0.05,0.95,99.9958
0.05,0.96,99.9966
0.05,0.97,99.9975
0.05,0.98,99.9983
0.05,0.99,99.9992
0.05,1,100
0.06,0,100
0.06,0.01,99.9987
0.06,0.02,99.9973
0.06,0.03,99.996
0.06,0.04,99.9947
0.06,0.05,99.9934
0.06,0.06,99.9921
0.06,0.07,99.9908
0.06,0.08,99.9896
0.06,0.09,99.9884
0.06,0.1,99.9871
0.06,0.11,99.9859
0.06,0.12,99.9848
0.06,0.13,99.9836
0.06,0.14,99.9825
0.06,0.15,99.9814
0.06,0.16,99.9803
0.06,0.17,99.9792
0.06,0.18,99.9782
0.06,0.19,99.9772
0.06,0.2,99.9762
0.06,0.21,99.9752
0.06,0.22,99.9743
0.06,0.23,99.9734
0.06,0.24,99.9726
0.06,0.25,99.9718
0.06,0.26,99.971
0.06,0.27,99.9702
0.06,0.28,99.9695
0.06,0.29,99.9688
0.06,0.3,99.9681
0.06,0.31,99.9675
0.06,0.32,99.9669
0.06,0.33,99.9664
0.06,0.34,99.9659
0.06,0.35,99.9654
0.06,0.36,99.965
0.06,0.37,99.9646
0.06,0.38,99.9642
0.06,0.39,99.9639
0.06,0.4,99.9636
0.06,0.41,99.9634
0.06,0.42,99.9632
0.06,0.43,99.963
0.06,0.44,99.9629
0.06,0.45,99.9628
0.06,0.46,99.9627
0.06,0.47,99.9627
0.06,0.48,99.9627
0.06,0.49,99.9628
0.06,0.5,99.9628
0.06,0.51,99.963
0.06,0.52,99.9631
0.06,0.53,99.9633
0.06,0.54,99.9636
0.06,0.55,99.9639
0.06,0.56,99.9642
0.06,0.57,99.9645
0.06,0.58,99.9649
0.06,0.59,99.9653
0.06,0.6,99.9657
0.06,0.61,99.9662
0.06,0.62,99.9667
0.06,0.63,99.9672
0.06,0.64,99.9678
0.06,0.65,99.9684
0.06,0.66,99.969
0.06,0.67,99.9696
0.06,0.68,99.9703
0.06,0.69,99.971
0.06,0.7,99.9717
0.06,0.71,99.9725
0.06,0.72,99.9732
0.06,0.73,99.974
0.06,0.74,99.9748
0.06,0.75,99.9757
0.06,0.76,99.9765
0.06,0.77,99.9774
0.06,0.78,99.9783
0.06,0.79,99.9792
0.06,0.8,99.9801
0.06,0.81,99.981
0.06,0.82,99.982
0.06,0.83,99.9829
0.06,0.84,99.9839
0.06,0.85,99.9849
0.06,0.86,99.9859
0.06,0.87,99.9869
0.06,0.88,99.9879
0.06,0.89,99.9889
0.06,0.9,99.9899
0.06,0.91,99.9909
0.06,0.92,99.9919
0.06,0.93,99.9929
0.06,0.94,99.9939
0.06,0.95,99.995
0.06,0.96,99.996
0.06,0.97,99.997
0.06,0.98,99.998
0.06,0.99,99.999
0.06,1,100
0.07,0,100
0.07,0.01,99.9984
0.07,0.02,99.9969
0.07,0.03,99.9954
0.07,0.04,99.9938
0.07,0.05,99.9923
0.07,0.06,99.9908
0.07,0.07,99.9894
0.07,0.08,99.9879
0.07,0.09,99.9865
0.07,0.1,99.9851
0.07,0.11,99.9837
0.07,0.12,99.9823
0.07,0.13,99.981
0.07,0.14,99.9796
0.07,0.15,99.9784
0.07,0.16,99.9771
0.07,0.17,99.9759
0.07,0.18,99.9747
0.07,0.19,99.9735
0.07,0.2,99.9724
0.07,0.21,99.9713
0.07,0.22,99.9702
0.07,0.23,99.9692
0.07,0.24,99.9682
0.07,0.25,99.9672
0.07,0.26,99.9663
0.07,0.27,99.9654
0.07,0.28,99.9646
0.07,0.29,99.9638
0.07,0.3,99.963
0.07,0.31,99.9623
0.07,0.32,99.9616
0.07,0.33,99.961
0.07,0.34,99.9604
0.07,0.35,99.9599
0.07,0.36,99.9593
0.07,0.37,99.9589
0.07,0.38,99.9585
0.07,0.39,99.9581
0.07,0.4,99.9578
0.07,0.41,99.9575
0.07,0.42,99.9572
0.07,0.43,99.957
0.07,0.44,99.9569
0.07,0.45,99.9568
0.07,0.46,99.9567
0.07,0.47,99.9567
0.07,0.48,99.9567
0.07,0.49,99.9568
0.07,0.5,99.9569
0.07,0.51,99.957
0.07,0.52,99.9572
0.07,0.53,99.9575
0.07,0.54,99.9577
0.07,0.55,99.958
0.07,0.56,99.9584
0.07,0.57,99.9588
0.07,0.58,99.9592
0.07,0.59,99.9597
0.07,0.6,99.9602
0.07,0.61,99.9608
0.07,0.62,99.9613
0.07,0.63,99.962
0.07,0.64,99.9626
0.07,0.65,99.9633
0.07,0.66,99.964
0.07,0.67,99.9648
0.07,0.68,99.9655
0.07,0.69,99.9663
0.07,0.7,99.9672
0.07,0.71,99.9681
0.07,0.72,99.9689
0.07,0.73,99.9699
0.07,0.74,99.9708
0.07,0.75,99.9718
0.07,0.76,99.9728
0.07,0.77,99.9738
0.07,0.78,99.9748
0.07,0.79,99.9758
0.07,0.8,99.9769
0.07,0.81,99.978
0.07,0.82,99.9791
0.07,0.83,99.9802
0.07,0.84,99.9813
0.07,0.85,99.9825
0.07,0.86,99.9836
0.07,0.87,99.9847
0.07,0.88,99.9859
0.07,0.89,99.9871
0.07,0.9,99.9883
0.07,0.91,99.9894
0.07,0.92,99.9906
0.07,0.93,99.9918
0.07,0.94,99.993
0.07,0.95,99.9942
0.07,0.96,99.9953
0.07,0.97,99.9965
0.07,0.98,99.9977
0.07,0.99,99.9988
0.07,1,100
0.08,0,100
0.08,0.01,99.9982
0.08,0.02,99.9965
0.08,0.03,99.9947
0.08,0.04,99.993
0.08,0.05,99.9913
0.08,0.06,99.9896
0.08,0.07,99.9879
0.08,0.08,99.9863
0.08,0.09,99.9846
0.08,0.1,99.983
0.08,0.11,99.9814
0.08,0.12,99.9799
0.08,0.13,99.9784
0.08,0.14,99.9769
0.08,0.15,99.9754
0.08,0.16,99.974
0.08,0.17,99.9726
0.08,0.18,99.9712
0.08,0.19,99.9699
0.08,0.2,99.9686
0.08,0.21,99.9673
0.08,0.22,99.9661
0.08,0.23,99.965
0.08,0.24,99.9638
0.08,0.25,99.9627
0.08,0.26,99.9617
0.08,0.27,99.9607
0.08,0.28,99.9597
0.08,0.29,99.9588
0.08,0.3,99.958
0.08,0.31,99.9571
0.08,0.32,99.9564
0.08,0.33,99.9557
0.08,0.34,99.955
0.08,0.35,99.9544
0.08,0.36,99.9538
0.08,0.37,99.9533
0.08,0.38,99.9528
0.08,0.39,99.9524
0.08,0.4,99.952
0.08,0.41,99.9517
0.08,0.42,99.9514
0.08,0.43,99.9512
0.08,0.44,99.951
0.08,0.45,99.9509
0.08,0.46,99.9508
0.08,0.47,99.9508
0.08,0.48,99.9508
0.08,0.49,99.9509
0.08,0.5,99.951
0.08,0.51,99.9512
0.08,0.52,99.9514
0.08,0.53,99.9516
0.08,0.54,99.952
0.08,0.55,99.9523
0.08,0.56,99.9527
0.08,0.57,99.9532
0.08,0.58,99.9537
0.08,0.59,99.9542
0.08,0.6,99.9548
0.08,0.61,99.9554
0.08,0.62,99.9561
0.08,0.63,99.9568
0.08,0.64,99.9575
0.08,0.65,99.9583
0.08,0.66,99.9591
0.08,0.67,99.9599
0.08,0.68,99.9608
0.08,0.69,99.9618
0.08,0.7,99.9627
0.08,0.71,99.9637
0.08,0.72,99.9647
0.08,0.73,99.9657
0.08,0.74,99.9668
0.08,0.75,99.9679
0.08,0.76,99.969
0.08,0.77,99.9702
0.08,0.78,99.9714
0.08,0.79,99.9725
0.08,0.8,99.9738
0.08,0.81,99.975
0.08,0.82,99.9762
0.08,0.83,99.9775
0.08,0.84,99.9788
0.08,0.85,99.9801
0.08,0.86,99.9814
0.08,0.87,99.9827
0.08,0.88,99.984
0.08,0.89,99.9853
0.08,0.9,99.9866
0.08,0.91,99.988
0.08,0.92,99.9893
0.08,0.93,99.9907
0.08,0.94,99.992
0.08,0.95,99.9934
0.08,0.96,99.9947
0.08,0.97,99.996
0.08,0.98,99.9974
0.08,0.99,99.9987
0.08,1,100
0.09,0,100
0.09,0.01,99.998
0.09,0.02,99.9961
0.09,0.03,99.9941
0.09,0.04,99.9922
0.09,0.05,99.9903
0.09,0.06,99.9884
0.09,0.07,99.9865
0.09,0.08,99.9846
0.09,0.09,99.9828
0.09,0.1,99.981
0.09,0.11,99.9792
0.09,0.12,99.9775
0.09,0.13,99.9758
0.09,0.14,99.9741
0.09,0.15,99.9725
0.09,0.16,99.9709
0.09,0.17,99.9693
0.09,0.18,99.9678
0.09,0.19,99.9663
0.09,0.2,99.9649
0.09,0.21,99.9635
0.09,0.22,99.9621
0.09,0.23,99.9608
0.09,0.24,99.9595
0.09,0.25,99.9583
0.09,0.26,99.9571
0.09,0.27,99.956
0.09,0.28,99.955
0.09,0.29,99.9539
0.09,0.3,99.953
0.09,0.31,99.9521
0.09,0.32,99.9512
0.09,0.33,99.9504
0.09,0.34,99.9496
0.09,0.35,99.9489
0.09,0.36,99.9483
0.09,0.37,99.9477
0.09,0.38,99.9472
0.09,0.39,99.9467
0.09,0.4,99.9463
0.09,0.41,99.9459
0.09,0.42,99.9456
0.09,0.43,99.9454
0.09,0.44,99.9452
0.09,0.45,99.945
0.09,0.46,99.945
0.09,0.47,99.9449
0.09,0.48,99.945
0.09,0.49,99.945
0.09,0.5,99.9452
0.09,0.51,99.9454
0.09,0.52,99.9456
0.09,0.53,99.9459
0.09,0.54,99.9463
0.09,0.55,99.9467
0.09,0.56,99.9471
0.09,0.57,99.9476
0.09,0.58,99.9482
0.09,0.59,99.9488
0.09,0.6,99.9494
0.09,0.61,99.9501
0.09,0.62,99.9509
0.09,0.63,99.9516
0.09,0.64,99.9525
0.09,0.65,99.9533
0.09,0.66,99.9543
0.09,0.67,99.9552
0.09,0.68,99.9562
0.09,0.69,99.9572
0.09,0.7,99.9583
0.09,0.71,99.9594
0.09,0.72,99.9605
0.09,0.73,99.9617
0.09,0.74,99.9629
0.09,0.75,99.9641
0.09,0.76,99.9654
0.09,0.77,99.9667
0.09,0.78,99.968
0.09,0.79,99.9693
0.09,0.8,99.9707
0.09,0.81,99.972
0.09,0.82,99.9734
0.09,0.83,99.9748
0.09,0.84,99.9763
0.09,0.85,99.9777
0.09,0.86,99.9792
0.09,0.87,99.9806
0.09,0.88,99.9821
0.09,0.89,99.9836
0.09,0.9,99.9851
0.09,0.91,99.9866
0.09,0.92,99.9881
0.09,0.93,99.9896
0.09,0.94,99.9911
0.09,0.95,99.9926
0.09,0.96,99.9941
0.09,0.97,99.9956
0.09,0.98,99.997
0.09,0.99,99.9985
0.09,1,100
0.1,0,100
0.1,0.01,99.9978
0.1,0.02,99.9956
0.1,0.03,99.9935
0.1,0.04,99.9914
0.1,0.05,99.9892
0.1,0.06,99.9871
0.1,0.07,99.9851
0.1,0.08,99.983
0.1,0.09,99.981
0.1,0.1,99.979
0.1,0.11,99.9771
0.1,0.12,99.9751
0.1,0.13,99.9733
0.1,0.14,99.9714
0.1,0.15,99.9696
0.1,0.16,99.9678
0.1,0.17,99.9661
0.1,0.18,99.9644
0.1,0.19,99.9628
0.1,0.2,99.9612
0.1,0.21,99.9596
0.1,0.22,99.9581
0.1,0.23,99.9567
0.1,0.24,99.9553
0.1,0.25,99.954
0.1,0.26,99.9527
0.1,0.27,99.9514
0.1,0.28,99.9503
0.1,0.29,99.9491
0.1,0.3,99.9481
0.1,0.31,99.9471
0.1,0.32,99.9461
0.1,0.33,99.9452
0.1,0.34,99.9444
0.1,0.35,99.9436
0.1,0.36,99.9429
0.1,0.37,99.9423
0.1,0.38,99.9417
0.1,0.39,99.9412
0.1,0.4,99.9407
0.1,0.41,99.9403
0.1,0.42,99.94
0.1,0.43,99.9397
0.1,0.44,99.9395
0.1,0.45,99.9393
0.1,0.46,99.9392
0.1,0.47,99.9392
0.1,0.48,99.9392
0.1,0.49,99.9393
0.1,0.5,99.9395
0.1,0.51,99.9397
0.1,0.52,99.9399
0.1,0.53,99.9403
0.1,0.54,99.9407
0.1,0.55,99.9411
0.1,0.56,99.9416
0.1,0.57,99.9422
0.1,0.58,99.9428
0.1,0.59,99.9434
0.1,0.6,99.9442
0.1,0.61,99.9449
0.1,0.62,99.9457
0.1,0.63,99.9466
0.1,0.64,99.9475
0.1,0.65,99.9485
0.1,0.66,99.9495
0.1,0.67,99.9505
0.1,0.68,99.9516
0.1,0.69,99.9528
0.1,0.7,99.954
0.1,0.71,99.9552
0.1,0.72,99.9564
0.1,0.73,99.9577
0.1,0.74,99.959
0.1,0.75,99.9604
0.1,0.76,99.9618
0.1,0.77,99.9632
0.1,0.78,99.9646
0.1,0.79,99.9661
0.1,0.8,99.9676
0.1,0.81,99.9691
0.1,0.82,99.9707
0.1,0.83,99.9722
0.1,0.84,99.9738
0.1,0.85,99.9754
0.1,0.86,99.977
0.1,0.87,99.9786
0.1,0.88,99.9802
0.1,0.89,99.9819
0.1,0.9,99.9835
0.1,0.91,99.9852
0.1,0.92,99.9868
0.1,0.93,99.9885
0.1,0.94,99.9901
0.1,0.95,99.9918
0.1,0.96,99.9935
0.1,0.97,99.9951
0.1,0.98,99.9967
0.1,0.99,99.9984
0.1,1,100
0.11,0,100
0.11,0.01,99.9976
0.11,0.02,99.9952
0.11,0.03,99.9929
0.11,0.04,99.9905
0.11,0.05,99.9882
0.11,0.06,99.9859
0.11,0.07,99.9837
0.11,0.08,99.9814
0.11,0.09,99.9792
0.11,0.1,99.9771
0.11,0.11,99.9749
0.11,0.12,99.9728
0.11,0.13,99.9708
0.11,0.14,99.9687
0.11,0.15,99.9668
0.11,0.16,99.9648
0.11,0.17,99.9629
0.11,0.18,99.9611
0.11,0.19,99.9593
